,Filename,Nouns_Relative_Freq,Verbs_Relative_Freq,Adverbs_Relative_Freq,No_unique_per,No_unique_loc,No_unique_org
232,0199.a1.txt,1381.5,1457.54,697.08,5,0,0
233,0114.a1.txt,1190.78,1523.69,909.09,0,0,0
234,0186.a1.txt,1228.07,1441.1,789.47,2,0,1
235,0139.a1.txt,1085.86,1565.66,681.82,0,0,0
236,1102.a1.txt,1199.1,1368.78,723.98,4,2,1
237,2067.a1.txt,1199.48,1368.97,573.66,0,0,0
238,0187.a1.txt,1291.99,1421.19,749.35,0,0,1
239,0205.a1.txt,1256.89,1455.35,639.47,2,0,0
240,0164.a1.txt,1614.91,1180.12,571.43,0,0,0
241,0123.a1.txt,1238.94,1352.72,771.18,1,0,0
242,1021.a1.txt,1292.68,1292.68,573.17,1,0,2
243,0178.a1.txt,1270.16,1068.55,856.85,0,0,1
244,2059.a1.txt,1458.08,1215.07,729.04,0,0,2
245,3039.a1.txt,1625.77,1288.34,797.55,0,0,0
246,2020.a1.txt,1303.07,1420.2,688.14,0,0,0
247,0116.a1.txt,1330.41,1418.13,847.95,0,0,0
248,0214.a1.txt,1163.9,1258.91,819.48,1,0,0
249,1032.a1.txt,1301.78,1372.78,603.55,1,0,1
250,1050.a1.txt,1172.68,1250.0,786.08,6,0,0
251,3012.a1.txt,1363.64,1385.28,714.29,0,0,0
252,0226.a1.txt,1459.95,1124.03,684.75,0,0,0
253,2063.a1.txt,1440.11,1493.94,565.28,0,0,1
254,0204.a1.txt,1472.02,1107.06,510.95,1,0,1
255,0218.a1.txt,1397.59,1445.78,445.78,0,0,0
256,0208.a1.txt,1422.22,1137.78,640.0,2,0,2
257,0127.a1.txt,1148.65,1405.41,851.35,0,0,0
258,1061.a1.txt,1183.51,1263.3,625.0,0,0,0
